data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed,value,num_item_id,num_value,color
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54568,25,309,309,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54569,22,55,55,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54570,24,140,140,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54571,24,490,490,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54572,30,594,594,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54573,17,221,221,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54574,26,510,510,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54575,28,621,621,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54576,29,639,639,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54577,21,44,44,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54578,25,48,48,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54579,23,273,273,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54580,19,117,117,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54581,30,590,590,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54582,24,201,201,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54583,29,220,220,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54584,20,87,87,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54586,28,368,368,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54587,25,497,497,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54588,24,97,97,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54589,20,41,41,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54590,18,74,74,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54591,24,46,46,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54592,18,3,3,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54593,30,308,308,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54594,27,61,61,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54595,17,53,53,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54596,24,119,119,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54597,18,146,146,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54598,16,113,113,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54599,21,363,363,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54600,28,402,402,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54601,20,24,24,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54602,28,163,163,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,563,1,white
54608,18,407,407,English,WS,,,,,FALSE,FALSE,Smith,,produces,565,1,yellow
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",510,0,black
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",511,0,blue
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",513,0,brown
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",518,0,dark
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",528,0,green
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",546,0,orange
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",550,0,red
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",563,0,white
54609,16,34,34,English,WS,,,,,FALSE,FALSE,Smith,,"",565,0,yellow
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,510,1,black
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,511,1,blue
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,513,1,brown
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,518,1,dark
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,528,1,green
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,546,1,orange
54610,24,395,395,English,WS,,,,,FALSE,FALSE,Smith,,produces,550,1,red
